benchmark,machine,gvn_base,simpl,pre,assumption,regalloc,metric,value,run_id,passed
600.perlbench_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1680852,0,PASS
500.perlbench_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,6.659,0,PASS
500.perlbench_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,35.86649999999999,0,PASS
500.perlbench_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1680852,0,PASS
525.x264_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,9.4474,0,PASS
525.x264_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.862300000000001,0,PASS
525.x264_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,461972,0,PASS
625.x264_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,9.4689,0,PASS
625.x264_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.896,0,PASS
625.x264_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,461972,0,PASS
619.lbm_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.5968,0,PASS
619.lbm_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.276,0,PASS
619.lbm_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,9248,0,PASS
557.xz_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.2802999999999995,0,PASS
557.xz_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,6.1789000000000005,0,PASS
557.xz_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,123344,0,PASS
657.xz_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.3028,0,PASS
657.xz_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,6.172599999999998,0,PASS
657.xz_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,123344,0,PASS
605.mcf_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.1373,0,PASS
605.mcf_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.9843999999999999,0,PASS
605.mcf_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,22556,0,PASS
505.mcf_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.1347,0,PASS
505.mcf_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,1.0098,0,PASS
505.mcf_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,22556,0,PASS
631.deepsjeng_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,3.9128,0,PASS
631.deepsjeng_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,2.4471,0,PASS
631.deepsjeng_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,72816,0,PASS
531.deepsjeng_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,3.7826,0,PASS
531.deepsjeng_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,2.4777,0,PASS
531.deepsjeng_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,72816,0,PASS
541.leela_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,2.9804,0,PASS
541.leela_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.207500000000001,0,PASS
541.leela_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,119672,0,PASS
641.leela_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,2.9753,0,PASS
641.leela_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.2148,0,PASS
641.leela_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,119672,0,PASS
510.parest_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,2.5329,0,PASS
510.parest_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,394.45379999999994,0,PASS
510.parest_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,7451328,0,PASS
508.namd_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,2.2332,0,PASS
508.namd_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,14.567900000000002,0,PASS
508.namd_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,581648,0,PASS
620.omnetpp_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,1.7458,0,PASS
620.omnetpp_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,94.20759999999997,0,PASS
620.omnetpp_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1297184,0,PASS
520.omnetpp_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,1.6766,0,PASS
520.omnetpp_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,93.71159999999995,0,PASS
520.omnetpp_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1297184,0,PASS
519.lbm_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.7784,0,PASS
519.lbm_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.2661,0,PASS
519.lbm_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,9220,0,PASS
544.nab_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.7141,0,PASS
544.nab_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,3.5969999999999995,0,PASS
544.nab_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,163964,0,PASS
526.blender_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0723,0,PASS
526.blender_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,252.6409000000004,0,PASS
526.blender_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,7833976,0,PASS
511.povray_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.1771,0,PASS
511.povray_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,25.503700000000002,0,PASS
511.povray_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,750332,0,PASS
523.xalancbmk_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0284,0,PASS
523.xalancbmk_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,199.66350000000008,0,PASS
523.xalancbmk_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2908296,0,PASS
623.xalancbmk_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0367,0,PASS
623.xalancbmk_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,200.2369999999998,0,PASS
623.xalancbmk_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2908296,0,PASS
602.gcc_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0044,0,PASS
602.gcc_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,187.4134,0,PASS
602.gcc_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,7336344,0,PASS
502.gcc_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0,0,PASS
502.gcc_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,188.22390000000013,0,PASS
502.gcc_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,7336344,0,PASS
538.imagick_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0072,0,PASS
538.imagick_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,36.3493,0,PASS
538.imagick_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1473132,0,PASS
998.specrand_is,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0038,0,PASS
998.specrand_is,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.0942,0,PASS
998.specrand_is,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2220,0,PASS
997.specrand_fr,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0038,0,PASS
997.specrand_fr,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.1117,0,PASS
997.specrand_fr,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2220,0,PASS
999.specrand_ir,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0038,0,PASS
999.specrand_ir,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.1116,0,PASS
999.specrand_ir,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2220,0,PASS
996.specrand_fs,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0038,0,PASS
996.specrand_fs,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.1005,0,PASS
996.specrand_fs,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2220,0,PASS
500.perlbench_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,6.6467,1,PASS
500.perlbench_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,35.86649999999999,1,PASS
500.perlbench_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1680852,1,PASS
600.perlbench_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,6.5425,1,PASS
600.perlbench_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,36.0225,1,PASS
600.perlbench_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1680852,1,PASS
625.x264_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,9.4604,1,PASS
625.x264_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.896,1,PASS
625.x264_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,461972,1,PASS
525.x264_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,9.4579,1,PASS
525.x264_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.862300000000001,1,PASS
525.x264_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,461972,1,PASS
619.lbm_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.6028,1,PASS
619.lbm_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.276,1,PASS
619.lbm_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,9248,1,PASS
657.xz_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.2917000000000005,1,PASS
657.xz_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,6.172599999999998,1,PASS
657.xz_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,123344,1,PASS
557.xz_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.2463999999999995,1,PASS
557.xz_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,6.1789000000000005,1,PASS
557.xz_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,123344,1,PASS
605.mcf_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.1901,1,PASS
605.mcf_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.9843999999999999,1,PASS
605.mcf_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,22556,1,PASS
505.mcf_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.1998,1,PASS
505.mcf_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,1.0098,1,PASS
505.mcf_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,22556,1,PASS
631.deepsjeng_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,3.9138,1,PASS
631.deepsjeng_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,2.4471,1,PASS
631.deepsjeng_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,72816,1,PASS
531.deepsjeng_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,3.7889,1,PASS
531.deepsjeng_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,2.4777,1,PASS
531.deepsjeng_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,72816,1,PASS
541.leela_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,2.9655,1,PASS
541.leela_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.207500000000001,1,PASS
541.leela_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,119672,1,PASS
641.leela_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,2.9757,1,PASS
641.leela_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.2148,1,PASS
641.leela_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,119672,1,PASS
510.parest_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,2.5255,1,PASS
510.parest_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,394.45379999999994,1,PASS
510.parest_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,7451328,1,PASS
508.namd_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,2.228,1,PASS
508.namd_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,14.567900000000002,1,PASS
508.namd_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,581648,1,PASS
620.omnetpp_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,1.7085,1,PASS
620.omnetpp_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,94.20759999999997,1,PASS
620.omnetpp_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1297184,1,PASS
520.omnetpp_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,1.6888,1,PASS
520.omnetpp_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,93.71159999999995,1,PASS
520.omnetpp_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1297184,1,PASS
519.lbm_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.7778,1,PASS
519.lbm_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.2661,1,PASS
519.lbm_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,9220,1,PASS
544.nab_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.7141,1,PASS
544.nab_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,3.5969999999999995,1,PASS
544.nab_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,163964,1,PASS
526.blender_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0868,1,PASS
526.blender_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,252.6409000000004,1,PASS
526.blender_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,7833976,1,PASS
511.povray_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.1724,1,PASS
511.povray_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,25.503700000000002,1,PASS
511.povray_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,750332,1,PASS
623.xalancbmk_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0366,1,PASS
623.xalancbmk_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,200.2369999999998,1,PASS
623.xalancbmk_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2908296,1,PASS
523.xalancbmk_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0281,1,PASS
523.xalancbmk_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,199.66350000000008,1,PASS
523.xalancbmk_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2908296,1,PASS
602.gcc_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0,1,PASS
602.gcc_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,187.4134,1,PASS
602.gcc_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,7336344,1,PASS
502.gcc_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0043,1,PASS
502.gcc_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,188.22390000000013,1,PASS
502.gcc_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,7336344,1,PASS
538.imagick_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0036,1,PASS
538.imagick_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,36.3493,1,PASS
538.imagick_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1473132,1,PASS
996.specrand_fs,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0038,1,PASS
996.specrand_fs,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.1005,1,PASS
996.specrand_fs,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2220,1,PASS
999.specrand_ir,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0,1,PASS
999.specrand_ir,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.1116,1,PASS
999.specrand_ir,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2220,1,PASS
998.specrand_is,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0038,1,PASS
998.specrand_is,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.0942,1,PASS
998.specrand_is,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2220,1,PASS
997.specrand_fr,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,0.0038,1,PASS
997.specrand_fr,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.1117,1,PASS
997.specrand_fr,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,2220,1,PASS
500.perlbench_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,6.599600000000001,2,PASS
500.perlbench_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,35.86649999999999,2,PASS
500.perlbench_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1680852,2,PASS
600.perlbench_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,6.5409999999999995,2,PASS
600.perlbench_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,36.0225,2,PASS
600.perlbench_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,1680852,2,PASS
525.x264_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,9.4299,2,PASS
525.x264_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.862300000000001,2,PASS
525.x264_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,461972,2,PASS
625.x264_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,9.4593,2,PASS
625.x264_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,10.896,2,PASS
625.x264_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,461972,2,PASS
619.lbm_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.6193,2,PASS
619.lbm_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,0.276,2,PASS
619.lbm_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,9248,2,PASS
657.xz_s,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.261100000000002,2,PASS
657.xz_s,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,6.172599999999998,2,PASS
657.xz_s,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,123344,2,PASS
557.xz_r,nuno-arm64,NewGVN,1,0,opt,greedy,exec_time,5.290100000000001,2,PASS
557.xz_r,nuno-arm64,NewGVN,1,0,opt,greedy,compile_time,6.1789000000000005,2,PASS
557.xz_r,nuno-arm64,NewGVN,1,0,opt,greedy,size..text,123344,2,PASS
