benchmark,machine,gvn_base,simpl,pre,assumption,regalloc,metric,value,run_id,passed
641.leela_s,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,442.0734,0,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,23.791800000000002,0,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,fast,size..text,194783,0,PASS
520.omnetpp_r,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,377.0237,0,PASS
520.omnetpp_r,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,221.4535000000001,0,PASS
520.omnetpp_r,nuno-amd64,NewGVN,1,0,opt,fast,size..text,1798562,0,PASS
620.omnetpp_s,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,369.9519,0,PASS
620.omnetpp_s,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,220.7064,0,PASS
620.omnetpp_s,nuno-amd64,NewGVN,1,0,opt,fast,size..text,1798562,0,PASS
544.nab_r,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,460.6777,0,PASS
544.nab_r,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,7.4567,0,PASS
544.nab_r,nuno-amd64,NewGVN,1,0,opt,fast,size..text,297525,0,PASS
519.lbm_r,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,240.3767,0,PASS
519.lbm_r,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,0.6192,0,PASS
519.lbm_r,nuno-amd64,NewGVN,1,0,opt,fast,size..text,19659,0,PASS
526.blender_r,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,373.9152,0,PASS
526.blender_r,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,492.3860999999997,0,PASS
526.blender_r,nuno-amd64,NewGVN,1,0,opt,fast,size..text,12841228,0,PASS
511.povray_r,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,475.2934,0,PASS
511.povray_r,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,57.28210000000001,0,PASS
511.povray_r,nuno-amd64,NewGVN,1,0,opt,fast,size..text,1347157,0,PASS
523.xalancbmk_r,nuno-amd64,NewGVN,1,0,opt,fast,,,,FAIL
623.xalancbmk_s,nuno-amd64,NewGVN,1,0,opt,fast,,,,FAIL
502.gcc_r,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,270.5632,0,PASS
502.gcc_r,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,406.0445000000002,0,PASS
502.gcc_r,nuno-amd64,NewGVN,1,0,opt,fast,size..text,10675093,0,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,532.1997,0,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,401.02690000000007,0,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,fast,size..text,10675093,0,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,631.9037,0,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,68.96839999999997,0,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,fast,size..text,2766846,0,PASS
998.specrand_is,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,0.0429,0,PASS
998.specrand_is,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,0.133,0,PASS
998.specrand_is,nuno-amd64,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
997.specrand_fr,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,0.0468,0,PASS
997.specrand_fr,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,0.1418,0,PASS
997.specrand_fr,nuno-amd64,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
996.specrand_fs,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,0.0468,0,PASS
996.specrand_fs,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,0.1495,0,PASS
996.specrand_fs,nuno-amd64,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
999.specrand_ir,nuno-amd64,NewGVN,1,0,opt,fast,exec_time,0.0432,0,PASS
999.specrand_ir,nuno-amd64,NewGVN,1,0,opt,fast,compile_time,0.1501,0,PASS
999.specrand_ir,nuno-amd64,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
500.perlbench_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,321.9395,0,PASS
500.perlbench_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,79.70760000000001,0,PASS
500.perlbench_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1686827,0,PASS
600.perlbench_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,317.0683,0,PASS
600.perlbench_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,79.93699999999997,0,PASS
600.perlbench_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1686827,0,PASS
625.x264_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,145.84730000000002,0,PASS
625.x264_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,13.284199999999998,0,PASS
625.x264_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,537612,0,PASS
525.x264_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,145.4014,0,PASS
525.x264_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,13.288400000000001,0,PASS
525.x264_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,537612,0,PASS
619.lbm_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,754.8539,0,PASS
619.lbm_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.6155,0,PASS
619.lbm_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,15011,0,PASS
505.mcf_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,321.2275,0,PASS
505.mcf_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,1.7997,0,PASS
505.mcf_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,26152,0,PASS
605.mcf_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,588.1074,0,PASS
605.mcf_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,1.7887,0,PASS
605.mcf_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,26152,0,PASS
657.xz_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,2114.7222,0,PASS
657.xz_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,9.939100000000005,0,PASS
657.xz_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,131170,0,PASS
557.xz_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,311.6539,0,PASS
557.xz_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,10.159099999999999,0,PASS
557.xz_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,131170,0,PASS
631.deepsjeng_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,336.369,0,PASS
631.deepsjeng_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,5.233300000000001,0,PASS
631.deepsjeng_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,76548,0,PASS
531.deepsjeng_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,281.4469,0,PASS
531.deepsjeng_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,4.9742,0,PASS
531.deepsjeng_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,76548,0,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,381.2267,0,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,24.039800000000003,0,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,127627,0,PASS
541.leela_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,380.6887,0,PASS
541.leela_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,23.621300000000005,0,PASS
541.leela_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,127627,0,PASS
510.parest_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,411.6248,0,PASS
510.parest_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,885.7758000000007,0,PASS
510.parest_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,8560577,0,PASS
508.namd_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,199.3944,0,PASS
508.namd_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,36.3937,0,PASS
508.namd_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,882387,0,PASS
520.omnetpp_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,327.3194,0,PASS
520.omnetpp_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,224.4817000000001,0,PASS
520.omnetpp_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1253349,0,PASS
620.omnetpp_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,332.3355,0,PASS
620.omnetpp_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,221.2834,0,PASS
620.omnetpp_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1253349,0,PASS
544.nab_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,352.5554,0,PASS
544.nab_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,7.3941,0,PASS
544.nab_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,193097,0,PASS
519.lbm_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,177.1645,0,PASS
519.lbm_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.6485000000000001,0,PASS
519.lbm_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,14963,0,PASS
526.blender_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,235.6135,0,PASS
526.blender_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,503.5466000000003,0,PASS
526.blender_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,8673784,0,PASS
511.povray_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,361.1527,0,PASS
511.povray_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,58.67190000000001,0,PASS
511.povray_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,903241,0,PASS
523.xalancbmk_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,250.3105,0,PASS
523.xalancbmk_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,445.7930000000001,0,PASS
523.xalancbmk_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2934677,0,PASS
623.xalancbmk_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,265.0213,0,PASS
623.xalancbmk_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,447.14059999999955,0,PASS
623.xalancbmk_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2934677,0,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,400.9454,0,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,408.4504,0,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,6977513,0,PASS
502.gcc_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,217.0624,0,PASS
502.gcc_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,413.98540000000014,0,PASS
502.gcc_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,6977513,0,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,406.3427,0,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,71.58490000000003,0,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1735226,0,PASS
998.specrand_is,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,0.0369,0,PASS
998.specrand_is,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.1418,0,PASS
998.specrand_is,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2326,0,PASS
999.specrand_ir,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,0.0413,0,PASS
999.specrand_ir,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.15889999999999999,0,PASS
999.specrand_ir,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2326,0,PASS
996.specrand_fs,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,0.0451,0,PASS
996.specrand_fs,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.1593,0,PASS
996.specrand_fs,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2326,0,PASS
997.specrand_fr,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,0.0407,0,PASS
997.specrand_fr,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.1251,0,PASS
997.specrand_fr,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2326,0,PASS
657.xz_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,2134.4921,1,PASS
657.xz_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,9.939100000000005,1,PASS
657.xz_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,131170,1,PASS
619.lbm_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,759.45,1,PASS
619.lbm_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.6155,1,PASS
619.lbm_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,15011,1,PASS
605.mcf_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,585.6779,1,PASS
605.mcf_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,1.7887,1,PASS
605.mcf_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,26152,1,PASS
510.parest_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,414.8365,1,PASS
510.parest_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,885.7758000000007,1,PASS
510.parest_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,8560577,1,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,401.33959999999996,1,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,408.4504,1,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,6977513,1,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,403.0604,1,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,71.58490000000003,1,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1735226,1,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,380.8473,1,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,24.039800000000003,1,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,127627,1,PASS
541.leela_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,380.6355,1,PASS
541.leela_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,23.621300000000005,1,PASS
541.leela_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,127627,1,PASS
511.povray_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,364.877,1,PASS
511.povray_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,58.67190000000001,1,PASS
511.povray_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,903241,1,PASS
544.nab_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,352.346,1,PASS
544.nab_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,7.3941,1,PASS
544.nab_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,193097,1,PASS
631.deepsjeng_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,332.3251,1,PASS
631.deepsjeng_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,5.233300000000001,1,PASS
631.deepsjeng_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,76548,1,PASS
620.omnetpp_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,331.7258,1,PASS
620.omnetpp_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,221.2834,1,PASS
620.omnetpp_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1253349,1,PASS
520.omnetpp_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,329.021,1,PASS
520.omnetpp_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,224.4817000000001,1,PASS
520.omnetpp_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1253349,1,PASS
500.perlbench_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,329.6254,1,PASS
500.perlbench_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,79.70760000000001,1,PASS
500.perlbench_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1686827,1,PASS
505.mcf_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,327.5659,1,PASS
505.mcf_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,1.7997,1,PASS
505.mcf_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,26152,1,PASS
600.perlbench_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,333.7034,1,PASS
600.perlbench_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,79.93699999999997,1,PASS
600.perlbench_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1686827,1,PASS
557.xz_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,320.8061,1,PASS
557.xz_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,10.159099999999999,1,PASS
557.xz_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,131170,1,PASS
531.deepsjeng_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,282.0307,1,PASS
531.deepsjeng_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,4.9742,1,PASS
531.deepsjeng_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,76548,1,PASS
623.xalancbmk_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,256.455,1,PASS
623.xalancbmk_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,447.14059999999955,1,PASS
623.xalancbmk_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2934677,1,PASS
523.xalancbmk_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,252.9344,1,PASS
523.xalancbmk_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,445.7930000000001,1,PASS
523.xalancbmk_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2934677,1,PASS
526.blender_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,236.5154,1,PASS
526.blender_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,503.5466000000003,1,PASS
526.blender_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,8673784,1,PASS
502.gcc_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,222.05280000000002,1,PASS
502.gcc_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,413.98540000000014,1,PASS
502.gcc_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,6977513,1,PASS
508.namd_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,200.8902,1,PASS
508.namd_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,36.3937,1,PASS
508.namd_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,882387,1,PASS
519.lbm_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,177.3801,1,PASS
519.lbm_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.6485000000000001,1,PASS
519.lbm_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,14963,1,PASS
625.x264_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,145.6759,1,PASS
625.x264_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,13.284199999999998,1,PASS
625.x264_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,537612,1,PASS
525.x264_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,145.74110000000002,1,PASS
525.x264_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,13.288400000000001,1,PASS
525.x264_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,537612,1,PASS
998.specrand_is,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,0.043,1,PASS
998.specrand_is,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.1418,1,PASS
998.specrand_is,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2326,1,PASS
997.specrand_fr,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,0.0436,1,PASS
997.specrand_fr,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.1251,1,PASS
997.specrand_fr,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2326,1,PASS
996.specrand_fs,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,0.0391,1,PASS
996.specrand_fs,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.1593,1,PASS
996.specrand_fs,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2326,1,PASS
999.specrand_ir,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,0.0384,1,PASS
999.specrand_ir,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.15889999999999999,1,PASS
999.specrand_ir,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,2326,1,PASS
657.xz_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,2190.9526,2,PASS
657.xz_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,9.939100000000005,2,PASS
657.xz_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,131170,2,PASS
619.lbm_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,759.5253,2,PASS
619.lbm_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,0.6155,2,PASS
619.lbm_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,15011,2,PASS
605.mcf_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,581.9503,2,PASS
605.mcf_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,1.7887,2,PASS
605.mcf_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,26152,2,PASS
510.parest_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,405.4412,2,PASS
510.parest_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,885.7758000000007,2,PASS
510.parest_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,8560577,2,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,399.8528,2,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,408.4504,2,PASS
602.gcc_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,6977513,2,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,403.2931,2,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,71.58490000000003,2,PASS
538.imagick_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,1735226,2,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,380.3172,2,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,24.039800000000003,2,PASS
641.leela_s,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,127627,2,PASS
541.leela_r,nuno-amd64,NewGVN,1,0,opt,greedy,exec_time,380.2308,2,PASS
541.leela_r,nuno-amd64,NewGVN,1,0,opt,greedy,compile_time,23.621300000000005,2,PASS
541.leela_r,nuno-amd64,NewGVN,1,0,opt,greedy,size..text,127627,2,PASS
