benchmark,machine,gvn_base,simpl,pre,assumption,regalloc,metric,value,run_id,passed
619.lbm_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,34.1081,0,PASS
619.lbm_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,1.3398999999999999,0,PASS
619.lbm_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,16835,0,PASS
996.specrand_fs,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,0.0107,0,PASS
996.specrand_fs,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,0.2689,0,PASS
996.specrand_fs,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,2310,0,PASS
500.perlbench_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,22.2757,0,PASS
500.perlbench_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,163.66739999999996,0,PASS
500.perlbench_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,1709116,0,PASS
502.gcc_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,0.0046,0,PASS
502.gcc_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,899.9750000000006,0,PASS
502.gcc_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,7009828,0,PASS
505.mcf_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,16.8378,0,PASS
505.mcf_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,3.5895,0,PASS
505.mcf_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,28952,0,PASS
520.omnetpp_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,4.4717,0,PASS
520.omnetpp_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,445.80750000000006,0,PASS
520.omnetpp_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,1293463,0,PASS
523.xalancbmk_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,0.0911,0,PASS
523.xalancbmk_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,901.6407999999988,0,PASS
523.xalancbmk_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,2988149,0,PASS
525.x264_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,34.4688,0,PASS
525.x264_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,52.132600000000004,0,PASS
525.x264_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,556768,0,PASS
531.deepsjeng_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,9.3602,0,PASS
531.deepsjeng_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,10.301,0,PASS
531.deepsjeng_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,78246,0,PASS
541.leela_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,6.9669,0,PASS
541.leela_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,48.105999999999995,0,PASS
541.leela_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,134934,0,PASS
557.xz_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,11.1269,0,PASS
557.xz_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,19.74199999999999,0,PASS
557.xz_r,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,136712,0,PASS
999.specrand_ir,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,0.0097,0,PASS
999.specrand_ir,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,0.2653,0,PASS
999.specrand_ir,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,2310,0,PASS
600.perlbench_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,22.1695,0,PASS
600.perlbench_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,163.52369999999996,0,PASS
600.perlbench_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,1709116,0,PASS
602.gcc_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,0.0049,0,PASS
602.gcc_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,897.1156000000002,0,PASS
602.gcc_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,7009828,0,PASS
605.mcf_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,16.6428,0,PASS
605.mcf_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,3.6147,0,PASS
605.mcf_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,28952,0,PASS
620.omnetpp_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,4.4765,0,PASS
620.omnetpp_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,444.8629999999999,0,PASS
620.omnetpp_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,1293463,0,PASS
623.xalancbmk_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,0.0922,0,PASS
623.xalancbmk_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,900.6340000000001,0,PASS
623.xalancbmk_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,2988149,0,PASS
625.x264_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,34.3376,0,PASS
625.x264_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,52.6292,0,PASS
625.x264_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,556768,0,PASS
631.deepsjeng_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,10.696,0,PASS
631.deepsjeng_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,10.392899999999997,0,PASS
631.deepsjeng_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,78246,0,PASS
641.leela_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,6.8242,0,PASS
641.leela_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,48.0558,0,PASS
641.leela_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,134934,0,PASS
657.xz_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,11.3047,0,PASS
657.xz_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,19.787000000000003,0,PASS
657.xz_s,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,136712,0,PASS
998.specrand_is,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,exec_time,0.0108,0,PASS
998.specrand_is,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,compile_time,0.27,0,PASS
998.specrand_is,sobolev.inesc-id.pt,GVNPRE,1,0,,pbqp,size..text,2310,0,PASS
508.namd_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,10.2596,0,PASS
508.namd_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,65.5192,0,PASS
508.namd_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,1318981,0,PASS
510.parest_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,13.6977,0,PASS
510.parest_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,1872.2557000000013,0,PASS
510.parest_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,13789265,0,PASS
511.povray_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.8227,0,PASS
511.povray_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,117.77709999999999,0,PASS
511.povray_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,1347157,0,PASS
519.lbm_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,3.9912,0,PASS
519.lbm_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,1.308,0,PASS
519.lbm_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,19659,0,PASS
526.blender_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.3404,0,PASS
526.blender_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,1129.0409000000009,0,PASS
526.blender_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,12842220,0,PASS
538.imagick_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.0253,0,PASS
538.imagick_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,167.55419999999995,0,PASS
538.imagick_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,2766622,0,PASS
544.nab_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,4.8558,0,PASS
544.nab_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,15.464099999999997,0,PASS
544.nab_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,297525,0,PASS
997.specrand_fr,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.0118,0,PASS
997.specrand_fr,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,0.2738,0,PASS
997.specrand_fr,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
619.lbm_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,33.4861,0,PASS
619.lbm_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,1.3175999999999999,0,PASS
619.lbm_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,19707,0,PASS
996.specrand_fs,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.0115,0,PASS
996.specrand_fs,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,0.2701,0,PASS
996.specrand_fs,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
500.perlbench_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,,,,FAIL
502.gcc_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.0048,0,PASS
502.gcc_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,889.1480999999991,0,PASS
502.gcc_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,10675189,0,PASS
505.mcf_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,20.765,0,PASS
505.mcf_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,3.5085999999999995,0,PASS
505.mcf_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,46543,0,PASS
520.omnetpp_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,5.114,0,PASS
520.omnetpp_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,445.4236999999997,0,PASS
520.omnetpp_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,1810498,0,PASS
523.xalancbmk_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.1481,0,PASS
523.xalancbmk_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,899.6026,0,PASS
523.xalancbmk_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,4376213,0,PASS
525.x264_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,,,,FAIL
531.deepsjeng_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,13.0434,0,PASS
531.deepsjeng_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,10.218499999999999,0,PASS
531.deepsjeng_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,116116,0,PASS
541.leela_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,8.6334,0,PASS
541.leela_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,48.1302,0,PASS
541.leela_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,199007,0,PASS
557.xz_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,16.616200000000003,0,PASS
557.xz_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,19.588599999999992,0,PASS
557.xz_r,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,202882,0,PASS
999.specrand_ir,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.0105,0,PASS
999.specrand_ir,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,0.2692,0,PASS
999.specrand_ir,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
600.perlbench_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,,,,FAIL
602.gcc_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.0079,0,PASS
602.gcc_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,890.3471000000001,0,PASS
602.gcc_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,10675189,0,PASS
605.mcf_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,20.7825,0,PASS
605.mcf_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,3.4734999999999996,0,PASS
605.mcf_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,46543,0,PASS
620.omnetpp_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,5.1072,0,PASS
620.omnetpp_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,445.0127000000002,0,PASS
620.omnetpp_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,1810498,0,PASS
623.xalancbmk_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.1513,0,PASS
623.xalancbmk_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,898.9664999999994,0,PASS
623.xalancbmk_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,4376213,0,PASS
625.x264_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,,,,FAIL
631.deepsjeng_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,14.2323,0,PASS
631.deepsjeng_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,10.069399999999998,0,PASS
631.deepsjeng_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,116116,0,PASS
641.leela_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,8.8458,0,PASS
641.leela_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,48.1076,0,PASS
641.leela_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,199007,0,PASS
657.xz_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,16.6681,0,PASS
657.xz_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,19.46,0,PASS
657.xz_s,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,202882,0,PASS
998.specrand_is,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,exec_time,0.0117,0,PASS
998.specrand_is,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,compile_time,0.2603,0,PASS
998.specrand_is,sobolev.inesc-id.pt,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
508.namd_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,7.3159,0,PASS
508.namd_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,75.5478,0,PASS
508.namd_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,897411,0,PASS
510.parest_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,6.8341,0,PASS
510.parest_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,1878.481900000001,0,PASS
510.parest_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,8619681,0,PASS
511.povray_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.7036,0,PASS
511.povray_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,118.78929999999998,0,PASS
511.povray_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,903273,0,PASS
519.lbm_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,3.034,0,PASS
519.lbm_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,1.3207,0,PASS
519.lbm_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,14963,0,PASS
526.blender_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.257,0,PASS
526.blender_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,1142.2751000000003,0,PASS
526.blender_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,8661144,0,PASS
538.imagick_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.0191,0,PASS
538.imagick_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,170.02209999999997,0,PASS
538.imagick_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,1736842,0,PASS
544.nab_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,2.7845,0,PASS
544.nab_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,15.6687,0,PASS
544.nab_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,195161,0,PASS
997.specrand_fr,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.0109,0,PASS
997.specrand_fr,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,0.2683,0,PASS
997.specrand_fr,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,2326,0,PASS
619.lbm_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,27.0172,0,PASS
619.lbm_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,1.3226,0,PASS
619.lbm_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,15011,0,PASS
996.specrand_fs,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.0089,0,PASS
996.specrand_fs,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,0.2683,0,PASS
996.specrand_fs,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,2326,0,PASS
500.perlbench_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,21.3875,0,PASS
500.perlbench_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,164.22879999999995,0,PASS
500.perlbench_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,1681579,0,PASS
502.gcc_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.003,0,PASS
502.gcc_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,842.6388000000003,0,PASS
502.gcc_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,6958169,0,PASS
505.mcf_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,15.7295,0,PASS
505.mcf_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,3.7268,0,PASS
505.mcf_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,26648,0,PASS
520.omnetpp_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,4.4782,0,PASS
520.omnetpp_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,443.7753000000001,0,PASS
520.omnetpp_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,1260357,0,PASS
523.xalancbmk_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.0866,0,PASS
523.xalancbmk_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,889.7800000000002,0,PASS
523.xalancbmk_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,2925733,0,PASS
525.x264_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,32.9985,0,PASS
525.x264_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,51.63100000000001,0,PASS
525.x264_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,537388,0,PASS
531.deepsjeng_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,8.9313,0,PASS
531.deepsjeng_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,10.3416,0,PASS
531.deepsjeng_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,76756,0,PASS
541.leela_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,6.8159,0,PASS
541.leela_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,47.9916,0,PASS
541.leela_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,129835,0,PASS
557.xz_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,10.369699999999998,0,PASS
557.xz_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,19.851899999999997,0,PASS
557.xz_r,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,131794,0,PASS
999.specrand_ir,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.0079,0,PASS
999.specrand_ir,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,0.2645,0,PASS
999.specrand_ir,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,2326,0,PASS
600.perlbench_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,21.4354,0,PASS
600.perlbench_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,163.06519999999998,0,PASS
600.perlbench_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,1681579,0,PASS
602.gcc_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.0046,0,PASS
602.gcc_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,893.6648,0,PASS
602.gcc_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,6958169,0,PASS
605.mcf_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,15.6376,0,PASS
605.mcf_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,3.6226,0,PASS
605.mcf_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,26648,0,PASS
620.omnetpp_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,4.4698,0,PASS
620.omnetpp_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,442.8882000000002,0,PASS
620.omnetpp_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,1260357,0,PASS
623.xalancbmk_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,0.0924,0,PASS
623.xalancbmk_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,896.8028999999993,0,PASS
623.xalancbmk_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,2925733,0,PASS
625.x264_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,32.9818,0,PASS
625.x264_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,52.0714,0,PASS
625.x264_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,537388,0,PASS
631.deepsjeng_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,10.0838,0,PASS
631.deepsjeng_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,10.266100000000002,0,PASS
631.deepsjeng_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,76756,0,PASS
641.leela_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,exec_time,6.8208,0,PASS
641.leela_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,compile_time,48.0207,0,PASS
641.leela_s,sobolev.inesc-id.pt,GVNPRE,1,0,,greedy,size..text,129835,0,PASS
