benchmark,machine,gvn_base,simpl,pre,assumption,regalloc,metric,value,run_id,passed
531.deepsjeng_r,ns3978931,GVNPRE,1,0,,pbqp,compile_time,3.035,0,PASS
531.deepsjeng_r,ns3978931,GVNPRE,1,0,,pbqp,size..text,78246,0,PASS
541.leela_r,ns3978931,GVNPRE,1,0,,pbqp,exec_time,2.7377,0,PASS
541.leela_r,ns3978931,GVNPRE,1,0,,pbqp,compile_time,14.222800000000003,0,PASS
541.leela_r,ns3978931,GVNPRE,1,0,,pbqp,size..text,133702,0,PASS
557.xz_r,ns3978931,GVNPRE,1,0,,pbqp,exec_time,4.497299999999999,0,PASS
557.xz_r,ns3978931,GVNPRE,1,0,,pbqp,compile_time,6.190699999999999,0,PASS
557.xz_r,ns3978931,GVNPRE,1,0,,pbqp,size..text,136712,0,PASS
999.specrand_ir,ns3978931,GVNPRE,1,0,,pbqp,exec_time,0.0028,0,PASS
999.specrand_ir,ns3978931,GVNPRE,1,0,,pbqp,compile_time,0.0973,0,PASS
999.specrand_ir,ns3978931,GVNPRE,1,0,,pbqp,size..text,2310,0,PASS
600.perlbench_s,ns3978931,GVNPRE,1,0,,pbqp,exec_time,4.4217,0,PASS
600.perlbench_s,ns3978931,GVNPRE,1,0,,pbqp,compile_time,51.07950000000002,0,PASS
600.perlbench_s,ns3978931,GVNPRE,1,0,,pbqp,size..text,1709116,0,PASS
602.gcc_s,ns3978931,GVNPRE,1,0,,pbqp,exec_time,0.0,0,PASS
602.gcc_s,ns3978931,GVNPRE,1,0,,pbqp,compile_time,255.18300000000002,0,PASS
602.gcc_s,ns3978931,GVNPRE,1,0,,pbqp,size..text,7009748,0,PASS
605.mcf_s,ns3978931,GVNPRE,1,0,,pbqp,exec_time,5.5035,0,PASS
605.mcf_s,ns3978931,GVNPRE,1,0,,pbqp,compile_time,1.1257000000000001,0,PASS
605.mcf_s,ns3978931,GVNPRE,1,0,,pbqp,size..text,28952,0,PASS
620.omnetpp_s,ns3978931,GVNPRE,1,0,,pbqp,exec_time,1.3994,0,PASS
620.omnetpp_s,ns3978931,GVNPRE,1,0,,pbqp,compile_time,132.74960000000004,0,PASS
620.omnetpp_s,ns3978931,GVNPRE,1,0,,pbqp,size..text,1286887,0,PASS
623.xalancbmk_s,ns3978931,GVNPRE,1,0,,pbqp,exec_time,0.0264,0,PASS
623.xalancbmk_s,ns3978931,GVNPRE,1,0,,pbqp,compile_time,267.1901000000001,0,PASS
623.xalancbmk_s,ns3978931,GVNPRE,1,0,,pbqp,size..text,2993909,0,PASS
625.x264_s,ns3978931,GVNPRE,1,0,,pbqp,exec_time,9.9667,0,PASS
625.x264_s,ns3978931,GVNPRE,1,0,,pbqp,compile_time,15.973100000000002,0,PASS
625.x264_s,ns3978931,GVNPRE,1,0,,pbqp,size..text,556768,0,PASS
631.deepsjeng_s,ns3978931,GVNPRE,1,0,,pbqp,exec_time,4.5324,0,PASS
631.deepsjeng_s,ns3978931,GVNPRE,1,0,,pbqp,compile_time,2.964,0,PASS
631.deepsjeng_s,ns3978931,GVNPRE,1,0,,pbqp,size..text,78246,0,PASS
641.leela_s,ns3978931,GVNPRE,1,0,,pbqp,exec_time,2.7446,0,PASS
641.leela_s,ns3978931,GVNPRE,1,0,,pbqp,compile_time,14.427699999999998,0,PASS
641.leela_s,ns3978931,GVNPRE,1,0,,pbqp,size..text,133702,0,PASS
657.xz_s,ns3978931,GVNPRE,1,0,,pbqp,exec_time,4.512899999999999,0,PASS
657.xz_s,ns3978931,GVNPRE,1,0,,pbqp,compile_time,6.199399999999998,0,PASS
657.xz_s,ns3978931,GVNPRE,1,0,,pbqp,size..text,136712,0,PASS
998.specrand_is,ns3978931,GVNPRE,1,0,,pbqp,exec_time,0.0019,0,PASS
998.specrand_is,ns3978931,GVNPRE,1,0,,pbqp,compile_time,0.1023,0,PASS
998.specrand_is,ns3978931,GVNPRE,1,0,,pbqp,size..text,2310,0,PASS
508.namd_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,2.4941,0,PASS
508.namd_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,21.157700000000002,0,PASS
508.namd_r,ns3978931,NewGVN,1,0,opt,fast,size..text,1318933,0,PASS
510.parest_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,5.7788,0,PASS
510.parest_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,558.9585999999997,0,PASS
510.parest_r,ns3978931,NewGVN,1,0,opt,fast,size..text,13789329,0,PASS
511.povray_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.1812,0,PASS
511.povray_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,32.93319999999999,0,PASS
511.povray_r,ns3978931,NewGVN,1,0,opt,fast,size..text,1347157,0,PASS
519.lbm_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.8625,0,PASS
519.lbm_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,0.4109,0,PASS
519.lbm_r,ns3978931,NewGVN,1,0,opt,fast,size..text,19659,0,PASS
526.blender_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0848,0,PASS
526.blender_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,314.0624999999996,0,PASS
526.blender_r,ns3978931,NewGVN,1,0,opt,fast,size..text,12844156,0,PASS
538.imagick_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0063,0,PASS
538.imagick_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,42.983,0,PASS
538.imagick_r,ns3978931,NewGVN,1,0,opt,fast,size..text,2766846,0,PASS
544.nab_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,1.0776,0,PASS
544.nab_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,4.8843,0,PASS
544.nab_r,ns3978931,NewGVN,1,0,opt,fast,size..text,297525,0,PASS
997.specrand_fr,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0029,0,PASS
997.specrand_fr,ns3978931,NewGVN,1,0,opt,fast,compile_time,0.0946,0,PASS
997.specrand_fr,ns3978931,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
619.lbm_s,ns3978931,NewGVN,1,0,opt,fast,exec_time,6.8193,0,PASS
619.lbm_s,ns3978931,NewGVN,1,0,opt,fast,compile_time,0.4042,0,PASS
619.lbm_s,ns3978931,NewGVN,1,0,opt,fast,size..text,19707,0,PASS
996.specrand_fs,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0029,0,PASS
996.specrand_fs,ns3978931,NewGVN,1,0,opt,fast,compile_time,0.0905,0,PASS
996.specrand_fs,ns3978931,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
500.perlbench_r,ns3978931,NewGVN,1,0,opt,fast,,,,FAIL
502.gcc_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0028,0,PASS
502.gcc_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,258.36650000000003,0,PASS
502.gcc_r,ns3978931,NewGVN,1,0,opt,fast,size..text,10675141,0,PASS
505.mcf_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,6.1955,0,PASS
505.mcf_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,1.0973,0,PASS
505.mcf_r,ns3978931,NewGVN,1,0,opt,fast,size..text,46543,0,PASS
520.omnetpp_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,1.5061,0,PASS
520.omnetpp_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,133.37460000000007,0,PASS
520.omnetpp_r,ns3978931,NewGVN,1,0,opt,fast,size..text,1801538,0,PASS
523.xalancbmk_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0389,0,PASS
523.xalancbmk_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,266.5062000000003,0,PASS
523.xalancbmk_r,ns3978931,NewGVN,1,0,opt,fast,size..text,4386933,0,PASS
525.x264_r,ns3978931,NewGVN,1,0,opt,fast,,,,FAIL
531.deepsjeng_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,4.997,0,PASS
531.deepsjeng_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,2.9464000000000006,0,PASS
531.deepsjeng_r,ns3978931,NewGVN,1,0,opt,fast,size..text,116116,0,PASS
541.leela_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,3.05,0,PASS
541.leela_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,14.3568,0,PASS
541.leela_r,ns3978931,NewGVN,1,0,opt,fast,size..text,195695,0,PASS
557.xz_r,ns3978931,NewGVN,1,0,opt,fast,exec_time,5.5293,0,PASS
557.xz_r,ns3978931,NewGVN,1,0,opt,fast,compile_time,6.177699999999999,0,PASS
557.xz_r,ns3978931,NewGVN,1,0,opt,fast,size..text,202882,0,PASS
999.specrand_ir,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0028,0,PASS
999.specrand_ir,ns3978931,NewGVN,1,0,opt,fast,compile_time,0.1025,0,PASS
999.specrand_ir,ns3978931,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
600.perlbench_s,ns3978931,NewGVN,1,0,opt,fast,,,,FAIL
602.gcc_s,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0018,0,PASS
602.gcc_s,ns3978931,NewGVN,1,0,opt,fast,compile_time,252.07489999999987,0,PASS
602.gcc_s,ns3978931,NewGVN,1,0,opt,fast,size..text,10675141,0,PASS
605.mcf_s,ns3978931,NewGVN,1,0,opt,fast,exec_time,6.2048,0,PASS
605.mcf_s,ns3978931,NewGVN,1,0,opt,fast,compile_time,1.0720999999999998,0,PASS
605.mcf_s,ns3978931,NewGVN,1,0,opt,fast,size..text,46543,0,PASS
620.omnetpp_s,ns3978931,NewGVN,1,0,opt,fast,exec_time,1.5092,0,PASS
620.omnetpp_s,ns3978931,NewGVN,1,0,opt,fast,compile_time,133.1568,0,PASS
620.omnetpp_s,ns3978931,NewGVN,1,0,opt,fast,size..text,1801538,0,PASS
623.xalancbmk_s,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0363,0,PASS
623.xalancbmk_s,ns3978931,NewGVN,1,0,opt,fast,compile_time,266.7896999999998,0,PASS
623.xalancbmk_s,ns3978931,NewGVN,1,0,opt,fast,size..text,4386933,0,PASS
625.x264_s,ns3978931,NewGVN,1,0,opt,fast,,,,FAIL
631.deepsjeng_s,ns3978931,NewGVN,1,0,opt,fast,exec_time,5.4023,0,PASS
631.deepsjeng_s,ns3978931,NewGVN,1,0,opt,fast,compile_time,2.9175999999999997,0,PASS
631.deepsjeng_s,ns3978931,NewGVN,1,0,opt,fast,size..text,116116,0,PASS
641.leela_s,ns3978931,NewGVN,1,0,opt,fast,exec_time,3.0561,0,PASS
641.leela_s,ns3978931,NewGVN,1,0,opt,fast,compile_time,14.312000000000001,0,PASS
641.leela_s,ns3978931,NewGVN,1,0,opt,fast,size..text,195695,0,PASS
657.xz_s,ns3978931,NewGVN,1,0,opt,fast,exec_time,5.5498,0,PASS
657.xz_s,ns3978931,NewGVN,1,0,opt,fast,compile_time,6.171299999999999,0,PASS
657.xz_s,ns3978931,NewGVN,1,0,opt,fast,size..text,202882,0,PASS
998.specrand_is,ns3978931,NewGVN,1,0,opt,fast,exec_time,0.0029,0,PASS
998.specrand_is,ns3978931,NewGVN,1,0,opt,fast,compile_time,0.1003,0,PASS
998.specrand_is,ns3978931,NewGVN,1,0,opt,fast,size..text,3275,0,PASS
500.perlbench_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,4.4433,0,PASS
500.perlbench_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,51.3793,0,PASS
500.perlbench_r,ns3978931,GVNPRE,1,0,,greedy,size..text,1681579,0,PASS
600.perlbench_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,4.5141,0,PASS
600.perlbench_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,51.65619999999999,0,PASS
600.perlbench_s,ns3978931,GVNPRE,1,0,,greedy,size..text,1681579,0,PASS
525.x264_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,9.4559,0,PASS
525.x264_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,15.783500000000002,0,PASS
525.x264_r,ns3978931,GVNPRE,1,0,,greedy,size..text,537388,0,PASS
625.x264_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,9.4971,0,PASS
625.x264_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,15.7236,0,PASS
625.x264_s,ns3978931,GVNPRE,1,0,,greedy,size..text,537388,0,PASS
619.lbm_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,6.2107,0,PASS
619.lbm_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,0.41000000000000003,0,PASS
619.lbm_s,ns3978931,GVNPRE,1,0,,greedy,size..text,15011,0,PASS
631.deepsjeng_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,4.4761,0,PASS
631.deepsjeng_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,2.9955000000000003,0,PASS
631.deepsjeng_s,ns3978931,GVNPRE,1,0,,greedy,size..text,76756,0,PASS
557.xz_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,4.4018,0,PASS
557.xz_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,6.2083,0,PASS
557.xz_r,ns3978931,GVNPRE,1,0,,greedy,size..text,131794,0,PASS
657.xz_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,4.402,0,PASS
657.xz_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,6.177500000000003,0,PASS
657.xz_s,ns3978931,GVNPRE,1,0,,greedy,size..text,131794,0,PASS
505.mcf_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,5.422,0,PASS
505.mcf_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,1.1043999999999998,0,PASS
505.mcf_r,ns3978931,GVNPRE,1,0,,greedy,size..text,26648,0,PASS
605.mcf_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,5.4056,0,PASS
605.mcf_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,1.1372,0,PASS
605.mcf_s,ns3978931,GVNPRE,1,0,,greedy,size..text,26648,0,PASS
531.deepsjeng_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,4.1932,0,PASS
531.deepsjeng_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,3.0158,0,PASS
531.deepsjeng_r,ns3978931,GVNPRE,1,0,,greedy,size..text,76756,0,PASS
541.leela_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,2.7384,0,PASS
541.leela_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,14.1478,0,PASS
541.leela_r,ns3978931,GVNPRE,1,0,,greedy,size..text,128747,0,PASS
641.leela_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,2.7355,0,PASS
641.leela_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,14.023999999999997,0,PASS
641.leela_s,ns3978931,GVNPRE,1,0,,greedy,size..text,128747,0,PASS
510.parest_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,1.8607,0,PASS
510.parest_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,559.3435000000005,0,PASS
510.parest_r,ns3978931,GVNPRE,1,0,,greedy,size..text,8618017,0,PASS
508.namd_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,1.7467,0,PASS
508.namd_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,24.306399999999996,0,PASS
508.namd_r,ns3978931,GVNPRE,1,0,,greedy,size..text,897363,0,PASS
620.omnetpp_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,1.3962,0,PASS
620.omnetpp_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,132.548,0,PASS
620.omnetpp_s,ns3978931,GVNPRE,1,0,,greedy,size..text,1253253,0,PASS
520.omnetpp_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,1.4468,0,PASS
520.omnetpp_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,132.3964,0,PASS
520.omnetpp_r,ns3978931,GVNPRE,1,0,,greedy,size..text,1253253,0,PASS
519.lbm_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.7592,0,PASS
519.lbm_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,0.4142,0,PASS
519.lbm_r,ns3978931,GVNPRE,1,0,,greedy,size..text,14963,0,PASS
544.nab_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.5417,0,PASS
544.nab_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,4.9266,0,PASS
544.nab_r,ns3978931,GVNPRE,1,0,,greedy,size..text,195161,0,PASS
526.blender_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.0563,0,PASS
526.blender_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,318.2175999999998,0,PASS
526.blender_r,ns3978931,GVNPRE,1,0,,greedy,size..text,8662120,0,PASS
511.povray_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.1394,0,PASS
511.povray_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,33.0197,0,PASS
511.povray_r,ns3978931,GVNPRE,1,0,,greedy,size..text,903273,0,PASS
523.xalancbmk_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.0257,0,PASS
523.xalancbmk_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,264.89919999999967,0,PASS
523.xalancbmk_r,ns3978931,GVNPRE,1,0,,greedy,size..text,2932437,0,PASS
623.xalancbmk_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.0267,0,PASS
623.xalancbmk_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,265.34799999999973,0,PASS
623.xalancbmk_s,ns3978931,GVNPRE,1,0,,greedy,size..text,2932437,0,PASS
502.gcc_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.0011,0,PASS
502.gcc_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,259.4661000000002,0,PASS
502.gcc_r,ns3978931,GVNPRE,1,0,,greedy,size..text,6957817,0,PASS
602.gcc_s,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.0009,0,PASS
602.gcc_s,ns3978931,GVNPRE,1,0,,greedy,compile_time,253.7812000000001,0,PASS
602.gcc_s,ns3978931,GVNPRE,1,0,,greedy,size..text,6957817,0,PASS
538.imagick_r,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.003,0,PASS
538.imagick_r,ns3978931,GVNPRE,1,0,,greedy,compile_time,43.61660000000003,0,PASS
538.imagick_r,ns3978931,GVNPRE,1,0,,greedy,size..text,1737002,0,PASS
999.specrand_ir,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.003,0,PASS
999.specrand_ir,ns3978931,GVNPRE,1,0,,greedy,compile_time,0.09670000000000001,0,PASS
999.specrand_ir,ns3978931,GVNPRE,1,0,,greedy,size..text,2326,0,PASS
996.specrand_fs,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.001,0,PASS
996.specrand_fs,ns3978931,GVNPRE,1,0,,greedy,compile_time,0.0975,0,PASS
996.specrand_fs,ns3978931,GVNPRE,1,0,,greedy,size..text,2326,0,PASS
998.specrand_is,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.002,0,PASS
998.specrand_is,ns3978931,GVNPRE,1,0,,greedy,compile_time,0.09620000000000001,0,PASS
998.specrand_is,ns3978931,GVNPRE,1,0,,greedy,size..text,2326,0,PASS
997.specrand_fr,ns3978931,GVNPRE,1,0,,greedy,exec_time,0.003,0,PASS
997.specrand_fr,ns3978931,GVNPRE,1,0,,greedy,compile_time,0.0907,0,PASS
997.specrand_fr,ns3978931,GVNPRE,1,0,,greedy,size..text,2326,0,PASS
600.perlbench_s,ns3978931,GVNPRE,1,0,,fast,,,,FAIL
500.perlbench_r,ns3978931,GVNPRE,1,0,,fast,,,,FAIL
625.x264_s,ns3978931,GVNPRE,1,0,,fast,,,,FAIL
525.x264_r,ns3978931,GVNPRE,1,0,,fast,,,,FAIL
619.lbm_s,ns3978931,GVNPRE,1,0,,fast,exec_time,6.7993,0,PASS
619.lbm_s,ns3978931,GVNPRE,1,0,,fast,compile_time,0.403,0,PASS
619.lbm_s,ns3978931,GVNPRE,1,0,,fast,size..text,19707,0,PASS
557.xz_r,ns3978931,GVNPRE,1,0,,fast,exec_time,5.582899999999999,0,PASS
557.xz_r,ns3978931,GVNPRE,1,0,,fast,compile_time,6.089799999999998,0,PASS
557.xz_r,ns3978931,GVNPRE,1,0,,fast,size..text,204450,0,PASS
657.xz_s,ns3978931,GVNPRE,1,0,,fast,exec_time,5.5969,0,PASS
657.xz_s,ns3978931,GVNPRE,1,0,,fast,compile_time,6.090899999999999,0,PASS
657.xz_s,ns3978931,GVNPRE,1,0,,fast,size..text,204450,0,PASS
631.deepsjeng_s,ns3978931,GVNPRE,1,0,,fast,exec_time,5.255,0,PASS
631.deepsjeng_s,ns3978931,GVNPRE,1,0,,fast,compile_time,2.975,0,PASS
631.deepsjeng_s,ns3978931,GVNPRE,1,0,,fast,size..text,117524,0,PASS
505.mcf_r,ns3978931,GVNPRE,1,0,,fast,exec_time,6.2803,0,PASS
505.mcf_r,ns3978931,GVNPRE,1,0,,fast,compile_time,1.0987,0,PASS
505.mcf_r,ns3978931,GVNPRE,1,0,,fast,size..text,47791,0,PASS
605.mcf_s,ns3978931,GVNPRE,1,0,,fast,exec_time,6.2688,0,PASS
605.mcf_s,ns3978931,GVNPRE,1,0,,fast,compile_time,1.0978,0,PASS
605.mcf_s,ns3978931,GVNPRE,1,0,,fast,size..text,47791,0,PASS
510.parest_r,ns3978931,GVNPRE,1,0,,fast,exec_time,5.7297,0,PASS
510.parest_r,ns3978931,GVNPRE,1,0,,fast,compile_time,554.8362,0,PASS
510.parest_r,ns3978931,GVNPRE,1,0,,fast,size..text,13924577,0,PASS
531.deepsjeng_r,ns3978931,GVNPRE,1,0,,fast,exec_time,4.8027,0,PASS
531.deepsjeng_r,ns3978931,GVNPRE,1,0,,fast,compile_time,2.9475999999999996,0,PASS
531.deepsjeng_r,ns3978931,GVNPRE,1,0,,fast,size..text,117524,0,PASS
541.leela_r,ns3978931,GVNPRE,1,0,,fast,exec_time,3.0392,0,PASS
541.leela_r,ns3978931,GVNPRE,1,0,,fast,compile_time,14.1143,0,PASS
541.leela_r,ns3978931,GVNPRE,1,0,,fast,size..text,196271,0,PASS
641.leela_s,ns3978931,GVNPRE,1,0,,fast,exec_time,3.0422,0,PASS
641.leela_s,ns3978931,GVNPRE,1,0,,fast,compile_time,14.2457,0,PASS
641.leela_s,ns3978931,GVNPRE,1,0,,fast,size..text,196271,0,PASS
508.namd_r,ns3978931,GVNPRE,1,0,,fast,exec_time,2.536,0,PASS
508.namd_r,ns3978931,GVNPRE,1,0,,fast,compile_time,22.2278,0,PASS
508.namd_r,ns3978931,GVNPRE,1,0,,fast,size..text,1367349,0,PASS
520.omnetpp_r,ns3978931,GVNPRE,1,0,,fast,exec_time,1.507,0,PASS
520.omnetpp_r,ns3978931,GVNPRE,1,0,,fast,compile_time,131.84400000000002,0,PASS
520.omnetpp_r,ns3978931,GVNPRE,1,0,,fast,size..text,1800354,0,PASS
